Country,Country_code,Who_region,Wb_income,Year,Month,Agegroup,Deaths
Estonia,EST,EUR,HIC,2023,11,15_64,4
Estonia,EST,EUR,HIC,2023,1,0_4,
Slovenia,SVN,EUR,HIC,2023,2,0_4,0
Estonia,EST,EUR,HIC,2023,3,5_14,0
Estonia,EST,EUR,HIC,2023,11,0_4,
Slovenia,SVN,EUR,HIC,2023,10,5_14,0
Slovenia,SVN,EUR,HIC,2023,8,65+,2
Estonia,EST,EUR,HIC,2023,8,5_14,0
Slovenia,SVN,EUR,HIC,2023,2,5_14,0
Estonia,EST,EUR,HIC,2023,7,15_64,0
Slovenia,SVN,EUR,HIC,2023,11,5_14,0
Estonia,EST,EUR,HIC,2023,8,15_64,0
Slovenia,SVN,EUR,HIC,2023,3,15_64,5
Estonia,EST,EUR,HIC,2023,9,65+,4
Estonia,EST,EUR,HIC,2023,8,65+,2
Finland,FIN,EUR,HIC,2023,11,0_4,1
Slovenia,SVN,EUR,HIC,2023,11,15_64,10
Slovenia,SVN,EUR,HIC,2023,7,0_4,0
Finland,FIN,EUR,HIC,2023,12,0_4,
Slovenia,SVN,EUR,HIC,2023,5,15_64,1
Finland,FIN,EUR,HIC,2023,12,5_14,
Slovenia,SVN,EUR,HIC,2023,9,0_4,0
Slovenia,SVN,EUR,HIC,2023,7,65+,7
Slovenia,SVN,EUR,HIC,2023,9,5_14,0
Slovenia,SVN,EUR,HIC,2023,8,0_4,0
Slovenia,SVN,EUR,HIC,2023,9,65+,11
Slovenia,SVN,EUR,HIC,2023,8,15_64,3
Estonia,EST,EUR,HIC,2023,12,0_4,
Estonia,EST,EUR,HIC,2023,11,65+,68
Estonia,EST,EUR,HIC,2023,12,5_14,
Estonia,EST,EUR,HIC,2023,9,15_64,0
Estonia,EST,EUR,HIC,2023,10,5_14,0
Estonia,EST,EUR,HIC,2023,8,0_4,0
Estonia,EST,EUR,HIC,2023,10,15_64,1
Estonia,EST,EUR,HIC,2023,6,65+,13
Estonia,EST,EUR,HIC,2023,10,0_4,0
Estonia,EST,EUR,HIC,2023,6,15_64,1
Estonia,EST,EUR,HIC,2023,12,65+,89
Estonia,EST,EUR,HIC,2023,9,5_14,0
Estonia,EST,EUR,HIC,2023,5,65+,37
Estonia,EST,EUR,HIC,2023,11,5_14,0
Estonia,EST,EUR,HIC,2023,9,0_4,0
Estonia,EST,EUR,HIC,2023,5,5_14,0
Estonia,EST,EUR,HIC,2023,10,65+,14
Estonia,EST,EUR,HIC,2023,4,5_14,0
Solomon Islands,SLB,WPR,LMC,2023,2,0_4,
Estonia,EST,EUR,HIC,2023,6,0_4,
Slovenia,SVN,EUR,HIC,2023,6,0_4,0
France,FRA,EUR,HIC,2023,6,5_14,0
France,FRA,EUR,HIC,2023,2,0_4,1
Sierra Leone,SLE,AFR,LIC,2023,7,15_64,
Sierra Leone,SLE,AFR,LIC,2023,7,5_14,
France,FRA,EUR,HIC,2023,9,65+,1
France,FRA,EUR,HIC,2023,3,0_4,2
Albania,ALB,EUR,UMC,2023,5,15_64,0
France,FRA,EUR,HIC,2023,10,0_4,
France,FRA,EUR,HIC,2023,3,15_64,62
Sierra Leone,SLE,AFR,LIC,2023,4,65+,
Sierra Leone,SLE,AFR,LIC,2023,7,0_4,
France,FRA,EUR,HIC,2023,10,15_64,5
France,FRA,EUR,HIC,2023,3,65+,724
Albania,ALB,EUR,UMC,2023,2,15_64,0
France,FRA,EUR,HIC,2023,11,65+,28
France,FRA,EUR,HIC,2023,4,0_4,3
Sierra Leone,SLE,AFR,LIC,2023,4,5_14,
France,FRA,EUR,HIC,2023,1,65+,1751
France,FRA,EUR,HIC,2023,5,0_4,0
Sierra Leone,SLE,AFR,LIC,2023,5,65+,
France,FRA,EUR,HIC,2023,2,5_14,1
Albania,ALB,EUR,UMC,2023,5,0_4,
France,FRA,EUR,HIC,2023,5,65+,677
France,FRA,EUR,HIC,2023,4,5_14,0
Albania,ALB,EUR,UMC,2023,2,0_4,
France,FRA,EUR,HIC,2023,6,15_64,23
France,FRA,EUR,HIC,2023,5,15_64,68
Albania,ALB,EUR,UMC,2023,4,15_64,0
France,FRA,EUR,HIC,2023,6,65+,209
Albania,ALB,EUR,UMC,2023,1,0_4,
Slovenia,SVN,EUR,HIC,2023,12,15_64,9
France,FRA,EUR,HIC,2023,1,15_64,176
Sierra Leone,SLE,AFR,LIC,2023,8,15_64,
Estonia,EST,EUR,HIC,2023,5,0_4,
Slovenia,SVN,EUR,HIC,2023,12,5_14,0
Estonia,EST,EUR,HIC,2023,3,15_64,1
Slovenia,SVN,EUR,HIC,2023,6,5_14,0
Estonia,EST,EUR,HIC,2023,1,65+,65
Slovenia,SVN,EUR,HIC,2023,6,65+,19
Estonia,EST,EUR,HIC,2023,1,15_64,2
Slovenia,SVN,EUR,HIC,2023,7,15_64,1
Slovenia,SVN,EUR,HIC,2023,7,5_14,0
Slovenia,SVN,EUR,HIC,2023,10,15_64,4
Slovenia,SVN,EUR,HIC,2023,11,0_4,0
Slovenia,SVN,EUR,HIC,2023,11,65+,87
Slovenia,SVN,EUR,HIC,2023,12,0_4,0
Slovenia,SVN,EUR,HIC,2023,12,65+,97
Sierra Leone,SLE,AFR,LIC,2023,12,0_4,
Albania,ALB,EUR,UMC,2023,5,65+,0
Sierra Leone,SLE,AFR,LIC,2023,11,65+,
Albania,ALB,EUR,UMC,2023,3,65+,0
Albania,ALB,EUR,UMC,2023,1,5_14,0
Sierra Leone,SLE,AFR,LIC,2023,10,65+,
Albania,ALB,EUR,UMC,2023,6,0_4,
Sierra Leone,SLE,AFR,LIC,2023,9,5_14,
Albania,ALB,EUR,UMC,2023,3,5_14,0
Sierra Leone,SLE,AFR,LIC,2023,12,15_64,
Sierra Leone,SLE,AFR,LIC,2023,9,15_64,
Albania,ALB,EUR,UMC,2023,3,0_4,
Sierra Leone,SLE,AFR,LIC,2023,9,0_4,
Sierra Leone,SLE,AFR,LIC,2023,8,5_14,
Sierra Leone,SLE,AFR,LIC,2023,8,0_4,
France,FRA,EUR,HIC,2023,4,15_64,62
French Guiana,GUF,AMR,,2023,10,15_64,
French Guiana,GUF,AMR,,2023,10,0_4,
Solomon Islands,SLB,WPR,LMC,2023,10,0_4,
French Polynesia,PYF,WPR,HIC,2023,6,0_4,
French Polynesia,PYF,WPR,HIC,2023,4,15_64,
French Polynesia,PYF,WPR,HIC,2023,6,5_14,
French Polynesia,PYF,WPR,HIC,2023,5,0_4,
French Polynesia,PYF,WPR,HIC,2023,7,15_64,
French Polynesia,PYF,WPR,HIC,2023,5,65+,
French Polynesia,PYF,WPR,HIC,2023,8,15_64,
French Polynesia,PYF,WPR,HIC,2023,6,65+,
